20220310,제주,3900,동문시장,514,갈비,01,소비자가격,03,2,돼지고기,7,1460,1460,100G,중(2등급)
20220310,제주,3904,C-유통,514,갈비,01,소비자가격,03,2,돼지고기,7,1480,1480,100G,중(2등급)
20220310,제주,3900,동문시장,612,수입냉동,01,소비자가격,01,2,꽁치,7,4660,4660,5마리,중(2등급)
20220310,제주,3904,C-유통,612,수입냉동,01,소비자가격,01,2,꽁치,7,4900,4900,5마리,중(2등급)
20220310,제주,3900,동문시장,242,청양고추,01,소비자가격,03,1,풋고추,7,1030,1030,100G,상(1등급)
20220310,제주,3904,C-유통,242,청양고추,01,소비자가격,03,1,풋고추,7,1590,1320,100G,상(1등급)
20220310,제주,3900,동문시장,312,중국참깨,01,소비자가격,02,2,참깨,7,4230,4230,500G,중(2등급)
20220310,제주,3900,동문시장,420,수입산,01,소비자가격,02,1,파인애플,7,6660,6660,1개,상(1등급)
20220310,제주,3900,동문시장,248,일반,01,소비자가격,00,1,고춧가루,7,34900,34900,1KG,상(1등급)
20220310,제주,3904,C-유통,248,일반,01,소비자가격,00,1,고춧가루,7,38400,38400,1KG,상(1등급)
20220310,제주,3900,동문시장,411,후지,01,소비자가격,05,1,사과,7,30000,30000,10개,상(1등급)
20220310,제주,3904,C-유통,512,호주산갈비,01,소비자가격,31,1,쇠고기,7,3180,3180,100G,상(1등급)
20220310,제주,3904,C-유통,420,수입산,01,소비자가격,02,2,파인애플,7,5980,5980,1개,중(2등급)
20220310,제주,3900,동문시장,638,일반,01,소비자가격,00,2,건멸치,7,1280,1280,100G,중(2등급)
20220310,제주,3904,C-유통,638,일반,01,소비자가격,00,2,건멸치,7,2990,2990,100G,중(2등급)
20220310,제주,3900,동문시장,514,앞다리살,01,소비자가격,04,2,돼지고기,7,1400,1400,100G,중(2등급)
20220310,제주,3904,C-유통,514,앞다리살,01,소비자가격,04,2,돼지고기,7,1680,1680,100G,중(2등급)
20220310,제주,3900,동문시장,241,화건,01,소비자가격,00,1,건고추,7,18300,18300,600G,상(1등급)
20220310,제주,3900,동문시장,241,양건,01,소비자가격,02,1,건고추,7,18000,18000,600G,상(1등급)
20220310,제주,3900,동문시장,151,고구마(일반),01,소비자가격,00,1,고구마(밤),7,5000,5000,1KG,상(1등급)
20220310,제주,3904,C-유통,151,고구마(일반),01,소비자가격,00,1,고구마(밤),7,5490,5490,1KG,상(1등급)
20220310,제주,3900,동문시장,654,일반,01,소비자가격,01,2,새우,7,4720,4720,5마리,중(2등급)
20220310,제주,3900,동문시장,253,일반,01,소비자가격,00,1,깻잎,7,2000,2000,100G,상(1등급)
20220310,제주,3904,C-유통,253,일반,01,소비자가격,00,1,깻잎,7,4270,4270,100G,상(1등급)
20220310,제주,3900,동문시장,111,일반계,01,소비자가격,01,1,쌀,7,60000,60000,20KG,상(1등급)
20220310,제주,3904,C-유통,111,일반계,01,소비자가격,01,1,쌀,7,50900,50900,20KG,상(1등급)
20220310,제주,3900,동문시장,224,쥬키니,01,소비자가격,02,1,호박,7,1500,1660,1개,상(1등급)
20220310,제주,3904,C-유통,224,쥬키니,01,소비자가격,02,1,호박,7,1980,1980,1개,상(1등급)
20220310,제주,3900,동문시장,211,월동,01,소비자가격,06,1,배추,7,6440,6440,1포기,상(1등급)
20220310,제주,3904,C-유통,211,월동,01,소비자가격,06,1,배추,7,3280,3280,1포기,상(1등급)
20220310,제주,3900,동문시장,226,일반,01,소비자가격,00,1,딸기,7,1400,1530,100G,상(1등급)
20220310,제주,3904,C-유통,226,일반,01,소비자가격,00,1,딸기,7,1090,1700,100G,상(1등급)
20220310,제주,3900,동문시장,215,일반,01,소비자가격,00,1,얼갈이배추,7,2160,2160,1KG(단),상(1등급)
20220310,제주,3904,C-유통,215,일반,01,소비자가격,00,1,얼갈이배추,7,2900,2900,1KG(단),상(1등급)
20220310,제주,3900,동문시장,221,일반,01,소비자가격,00,1,수박,7,24300,24300,1개,상(1등급)
20220310,제주,3904,C-유통,221,일반,01,소비자가격,00,1,수박,7,19900,19900,1개,상(1등급)
20220310,제주,3900,동문시장,141,백태(국산),01,소비자가격,01,2,콩,7,3630,3630,500G,중(2등급)
20220310,제주,3904,C-유통,223,다다기계통,01,소비자가격,02,1,오이,7,9960,9960,10개,상(1등급)
20220310,제주,3900,동문시장,316,일반,01,소비자가격,00,1,팽이버섯,7,630,630,100G,상(1등급)
20220310,제주,3904,C-유통,316,일반,01,소비자가격,00,1,팽이버섯,7,470,470,100G,상(1등급)
20220310,제주,3900,동문시장,426,수입,01,소비자가격,00,2,건포도,7,640,640,100G,중(2등급)
20220310,제주,3904,C-유통,426,수입,01,소비자가격,00,2,건포도,7,1260,1260,100G,중(2등급)
20220310,제주,3900,동문시장,318,일반,01,소비자가격,00,2,호두,7,1530,1530,100G,중(2등급)
20220310,제주,3904,C-유통,318,일반,01,소비자가격,00,2,호두,7,1660,1660,100G,중(2등급)
20220310,제주,3900,동문시장,242,꽈리고추,01,소비자가격,02,1,풋고추,7,930,930,100G,상(1등급)
20220310,제주,3904,C-유통,242,꽈리고추,01,소비자가격,02,1,풋고추,7,1520,1320,100G,상(1등급)
20220310,제주,3904,C-유통,257,일반,01,소비자가격,00,1,멜론,7,16800,16800,1개,상(1등급)
20220310,제주,3904,C-유통,223,취청,01,소비자가격,03,1,오이,7,12450,12450,10개,상(1등급)
20220310,제주,3904,C-유통,427,수입,01,소비자가격,00,2,건블루베리,7,3090,3090,100G,중(2등급)
20220310,제주,3900,동문시장,644,일반,01,소비자가격,00,1,굴,7,18600,18600,1KG,상(1등급)
20220310,제주,3904,C-유통,644,일반,01,소비자가격,00,1,굴,7,46530,46530,1KG,상(1등급)
20220310,제주,3900,동문시장,649,수입부세,01,소비자가격,04,2,조기,7,5000,5000,1마리,중(2등급)
20220310,제주,3904,C-유통,651,일반,01,소비자가격,00,1,멸치액젓,7,5330,5330,1KG,상(1등급)
20220310,제주,3900,동문시장,213,일반,01,소비자가격,00,1,시금치,7,6330,6660,1KG,상(1등급)
20220310,제주,3900,동문시장,232,무세척,01,소비자가격,01,1,당근,7,3160,3160,1KG,상(1등급)
20220310,제주,3904,C-유통,232,무세척,01,소비자가격,01,1,당근,7,1980,1780,1KG,상(1등급)
20220310,제주,3904,C-유통,314,국산,01,소비자가격,01,1,땅콩,7,3330,3330,100G,상(1등급)
20220310,제주,3904,C-유통,422,국산,01,소비자가격,01,1,방울토마토,7,8900,8900,1KG,상(1등급)
20220310,제주,3900,동문시장,651,일반,01,소비자가격,00,1,멸치액젓,7,5620,5620,1KG,상(1등급)
20220310,제주,3900,동문시장,248,일반,01,소비자가격,01,1,고춧가루,7,13300,13300,1KG,상(1등급)
20220310,제주,3900,동문시장,252,일반,01,소비자가격,00,1,미나리,7,1000,1000,1KG,상(1등급)
20220310,제주,3904,C-유통,411,후지,01,소비자가격,05,2,사과,7,19750,19750,10개,중(2등급)
20220310,제주,3900,동문시장,640,일반,01,소비자가격,00,2,건오징어,7,56600,56600,10마리,중(2등급)
20220310,제주,3904,C-유통,640,일반,01,소비자가격,00,2,건오징어,7,69330,69330,10마리,중(2등급)
20220310,제주,3900,동문시장,514,삼겹살(국산냉장),01,소비자가격,00,2,돼지고기,7,2830,2830,100G,중(2등급)
20220310,제주,3904,C-유통,514,삼겹살(국산냉장),01,소비자가격,00,2,돼지고기,7,2480,2580,100G,중(2등급)
20220310,제주,3900,동문시장,515,도계,01,소비자가격,02,2,닭고기,7,5800,5800,1KG,중(2등급)
20220311,제주,3900,동문시장,223,다다기계통,01,소비자가격,02,1,오이,7,10800,10000,10개,상(1등급)
20220311,제주,3904,C-유통,223,다다기계통,01,소비자가격,02,1,오이,7,9960,9960,10개,상(1등급)
20220311,제주,3900,동문시장,319,일반,01,소비자가격,00,2,아몬드,7,1400,1400,100G,중(2등급)
20220311,제주,3904,C-유통,319,일반,01,소비자가격,00,2,아몬드,7,1980,1980,100G,중(2등급)
20220311,제주,3900,동문시장,514,앞다리살,01,소비자가격,04,2,돼지고기,7,1400,1400,100G,중(2등급)
20220311,제주,3904,C-유통,514,앞다리살,01,소비자가격,04,2,돼지고기,7,1680,1680,100G,중(2등급)
20220311,제주,3900,동문시장,653,일반,01,소비자가격,00,2,전복,7,18300,18300,5마리,중(2등급)
20220311,제주,3904,C-유통,653,일반,01,소비자가격,00,2,전복,7,14940,14940,5마리,중(2등급)
20220311,제주,3900,동문시장,255,청피망,01,소비자가격,00,1,피망,7,1000,1000,100G,상(1등급)
20220311,제주,3904,C-유통,255,청피망,01,소비자가격,00,1,피망,7,1790,1790,100G,상(1등급)
20220311,제주,3900,동문시장,212,일반,01,소비자가격,00,1,양배추,7,2660,2660,1포기,상(1등급)
20220311,제주,3900,동문시장,411,후지,01,소비자가격,05,1,사과,7,30000,30000,10개,상(1등급)
20220311,제주,3904,C-유통,411,후지,01,소비자가격,05,2,사과,7,19750,19750,10개,중(2등급)
20220311,제주,3900,동문시장,654,일반,01,소비자가격,01,2,새우,7,4720,4720,5마리,중(2등급)
20220311,제주,3904,C-유통,516,일반,01,소비자가격,00,2,계란,7,6380,6380,30개,중(2등급)
20220311,제주,3904,C-유통,535,일반,01,소비자가격,00,1,우유,7,2710,2710,1L,상(1등급)
20220311,제주,3904,C-유통,611,생선,01,소비자가격,01,2,고등어,7,3990,3990,1마리,중(2등급)
20220311,제주,3900,동문시장,231,월동,01,소비자가격,06,1,무,7,1660,1660,1개,상(1등급)
20220311,제주,3904,C-유통,231,월동,01,소비자가격,06,1,무,7,1480,1480,1개,상(1등급)
20220311,제주,3900,동문시장,242,청양고추,01,소비자가격,03,1,풋고추,7,1000,1030,100G,상(1등급)
20220311,제주,3904,C-유통,242,청양고추,01,소비자가격,03,1,풋고추,7,1590,1590,100G,상(1등급)
20220311,제주,3900,동문시장,412,신고,01,소비자가격,01,1,배,7,36600,36600,10개,상(1등급)
20220311,제주,3904,C-유통,412,신고,01,소비자가격,01,1,배,7,44500,44500,10개,상(1등급)
20220311,제주,3900,동문시장,416,일반,01,소비자가격,00,1,단감,7,14000,14000,10개,상(1등급)
20220311,제주,3900,동문시장,612,수입냉동,01,소비자가격,01,2,꽁치,7,4660,4660,5마리,중(2등급)
20220311,제주,3904,C-유통,612,수입냉동,01,소비자가격,01,2,꽁치,7,4900,4900,5마리,중(2등급)
20220311,제주,3900,동문시장,247,국산,01,소비자가격,00,1,생강,7,7660,7660,1KG,상(1등급)
20220311,제주,3904,C-유통,257,일반,01,소비자가격,00,1,멜론,7,16800,16800,1개,상(1등급)
20220311,제주,3900,동문시장,212,일반,01,소비자가격,00,2,양배추,7,1830,1830,1포기,중(2등급)
20220311,제주,3904,C-유통,212,일반,01,소비자가격,00,2,양배추,7,1580,1580,1포기,중(2등급)
20220311,제주,3900,동문시장,420,수입산,01,소비자가격,02,1,파인애플,7,6660,6660,1개,상(1등급)
20220311,제주,3904,C-유통,420,수입산,01,소비자가격,02,2,파인애플,7,5980,5980,1개,중(2등급)
20220311,제주,3904,C-유통,416,일반,01,소비자가격,00,2,단감,7,14960,14960,10개,중(2등급)
20220311,제주,3900,동문시장,638,일반,01,소비자가격,00,2,건멸치,7,1280,1280,100G,중(2등급)
20220311,제주,3904,C-유통,638,일반,01,소비자가격,00,2,건멸치,7,2990,2990,100G,중(2등급)
20220311,제주,3904,C-유통,223,취청,01,소비자가격,03,1,오이,7,12450,12450,10개,상(1등급)
20220311,제주,3900,동문시장,418,수입,01,소비자가격,02,1,바나나,7,300,300,100G,상(1등급)
20220311,제주,3904,C-유통,418,수입,01,소비자가격,02,1,바나나,7,280,280,100G,상(1등급)
20220311,제주,3904,C-유통,419,국산,01,소비자가격,01,1,참다래,7,9820,9820,10개,상(1등급)
20220311,제주,3900,동문시장,640,일반,01,소비자가격,00,2,건오징어,7,56600,56600,10마리,중(2등급)
20220311,제주,3904,C-유통,640,일반,01,소비자가격,00,2,건오징어,7,69330,69330,10마리,중(2등급)
20220311,제주,3900,동문시장,641,일반,01,소비자가격,00,2,김,7,850,850,1속,중(2등급)
20220311,제주,3900,동문시장,248,일반,01,소비자가격,00,1,고춧가루,7,34900,34900,1KG,상(1등급)
20220311,제주,3904,C-유통,248,일반,01,소비자가격,00,1,고춧가루,7,38400,38400,1KG,상(1등급)
20220311,제주,3900,동문시장,142,국산,01,소비자가격,00,1,팥(적두),7,6540,6540,500G,상(1등급)
20220311,제주,3904,C-유통,142,국산,01,소비자가격,00,1,팥(적두),7,7980,7980,500G,상(1등급)
20220311,제주,3900,동문시장,143,국산,01,소비자가격,00,1,녹두,7,7610,7610,500G,상(1등급)
20220311,제주,3900,동문시장,312,중국참깨,01,소비자가격,02,2,참깨,7,4230,4230,500G,중(2등급)
20220311,제주,3900,동문시장,213,일반,01,소비자가격,00,1,시금치,7,5330,6330,1KG,상(1등급)
20220311,제주,3904,C-유통,422,국산,01,소비자가격,01,1,방울토마토,7,8900,8900,1KG,상(1등급)
20220311,제주,3900,동문시장,642,일반,01,소비자가격,00,1,건미역,7,1730,1730,1KG,상(1등급)
20220311,제주,3904,C-유통,642,일반,01,소비자가격,00,1,건미역,7,2650,2650,1KG,상(1등급)
20220311,제주,3900,동문시장,644,일반,01,소비자가격,00,1,굴,7,18600,18600,1KG,상(1등급)
20220311,제주,3904,C-유통,644,일반,01,소비자가격,00,1,굴,7,46530,46530,1KG,상(1등급)
20220311,제주,3900,동문시장,224,애호박,01,소비자가격,01,1,호박,7,2000,2000,1개,상(1등급)
20220311,제주,3900,동문시장,232,무세척,01,소비자가격,01,1,당근,7,3160,3160,1KG,상(1등급)
20220311,제주,3904,C-유통,232,무세척,01,소비자가격,01,1,당근,7,1980,1980,1KG,상(1등급)
20220311,제주,3900,동문시장,243,일반,01,소비자가격,00,1,붉은고추,7,1500,1200,100G,상(1등급)
20220311,제주,3904,C-유통,243,일반,01,소비자가격,00,1,붉은고추,7,2650,2650,100G,상(1등급)
20220311,제주,3900,동문시장,214,적,01,소비자가격,01,1,상추,7,660,660,100G,상(1등급)
20220311,제주,3904,C-유통,214,적,01,소비자가격,01,1,상추,7,990,990,100G,상(1등급)
20220311,제주,3904,C-유통,314,국산,01,소비자가격,01,1,땅콩,7,3330,3330,100G,상(1등급)
20220311,제주,3900,동문시장,314,수입,01,소비자가격,02,2,땅콩,7,670,670,100G,중(2등급)
20220311,제주,3900,동문시장,649,수입부세,01,소비자가격,04,2,조기,7,5000,5000,1마리,중(2등급)
20220311,제주,3900,동문시장,650,일반,01,소비자가격,00,1,새우젓,7,14000,14000,1KG,상(1등급)
20220311,제주,3904,C-유통,650,일반,01,소비자가격,00,1,새우젓,7,25800,25800,1KG,상(1등급)
20220311,제주,3900,동문시장,248,일반,01,소비자가격,01,1,고춧가루,7,13300,13300,1KG,상(1등급)
20220311,제주,3900,동문시장,252,일반,01,소비자가격,00,1,미나리,7,1000,1000,1KG,상(1등급)
20220311,제주,3904,C-유통,224,애호박,01,소비자가격,01,1,호박,7,1480,1480,1개,상(1등급)
20220311,제주,3900,동문시장,245,양파(일반),01,소비자가격,00,1,양파,7,2000,2000,1KG,상(1등급)
20220311,제주,3904,C-유통,245,양파(일반),01,소비자가격,00,1,양파,7,1660,1660,1KG,상(1등급)
20220311,제주,3900,동문시장,315,일반,01,소비자가격,00,1,느타리버섯,7,1400,1400,100G,상(1등급)
20220311,제주,3904,C-유통,315,일반,01,소비자가격,00,1,느타리버섯,7,1490,1490,100G,상(1등급)
20220311,제주,3900,동문시장,316,일반,01,소비자가격,00,1,팽이버섯,7,630,630,100G,상(1등급)
20220311,제주,3904,C-유통,316,일반,01,소비자가격,00,1,팽이버섯,7,470,470,100G,상(1등급)
20220311,제주,3900,동문시장,651,일반,01,소비자가격,00,1,멸치액젓,7,5620,5620,1KG,상(1등급)
20220311,제주,3904,C-유통,651,일반,01,소비자가격,00,1,멸치액젓,7,5330,5330,1KG,상(1등급)
20220311,제주,3900,동문시장,652,일반,01,소비자가격,00,1,굵은소금,7,6660,6660,5KG,상(1등급)
20220311,제주,3904,C-유통,652,일반,01,소비자가격,00,1,굵은소금,7,9360,9360,5KG,상(1등급)
20220311,제주,3900,동문시장,241,화건,01,소비자가격,00,1,건고추,7,18300,18300,600G,상(1등급)
20220311,제주,3900,동문시장,214,청,01,소비자가격,02,1,상추,7,600,600,100G,상(1등급)
20220311,제주,3904,C-유통,214,청,01,소비자가격,02,1,상추,7,500,500,100G,상(1등급)
20220311,제주,3900,동문시장,317,일반,01,소비자가격,00,1,새송이버섯,7,500,500,100G,상(1등급)
20220311,제주,3904,C-유통,317,일반,01,소비자가격,00,1,새송이버섯,7,580,580,100G,상(1등급)
20220311,제주,3900,동문시장,151,고구마(일반),01,소비자가격,00,1,고구마(밤),7,5000,5000,1KG,상(1등급)
20220311,제주,3904,C-유통,151,고구마(일반),01,소비자가격,00,1,고구마(밤),7,5490,5490,1KG,상(1등급)
20220311,제주,3900,동문시장,111,일반계,01,소비자가격,01,1,쌀,7,60000,60000,20KG,상(1등급)
20220311,제주,3904,C-유통,111,일반계,01,소비자가격,01,1,쌀,7,50900,50900,20KG,상(1등급)
20220311,제주,3900,동문시장,318,일반,01,소비자가격,00,2,호두,7,1530,1530,100G,중(2등급)
20220311,제주,3904,C-유통,318,일반,01,소비자가격,00,2,호두,7,1660,1660,100G,중(2등급)
20220311,제주,3900,동문시장,224,쥬키니,01,소비자가격,02,1,호박,7,1500,1500,1개,상(1등급)
20220311,제주,3904,C-유통,224,쥬키니,01,소비자가격,02,1,호박,7,1980,1980,1개,상(1등급)
20220311,제주,3900,동문시장,241,양건,01,소비자가격,02,1,건고추,7,18000,18000,600G,상(1등급)
20220311,제주,3904,C-유통,512,호주산갈비,01,소비자가격,31,1,쇠고기,7,3180,3180,100G,상(1등급)
20220311,제주,3900,동문시장,253,일반,01,소비자가격,00,1,깻잎,7,2000,2000,100G,상(1등급)
20220311,제주,3904,C-유통,253,일반,01,소비자가격,00,1,깻잎,7,4270,4270,100G,상(1등급)
20220311,제주,3900,동문시장,246,대파,01,소비자가격,00,1,파,7,2500,2500,1KG,상(1등급)
20220311,제주,3904,C-유통,246,대파,01,소비자가격,00,1,파,7,3390,3390,1KG,상(1등급)
20220311,제주,3900,동문시장,514,삼겹살(국산냉장),01,소비자가격,00,2,돼지고기,7,2830,2830,100G,중(2등급)
20220311,제주,3904,C-유통,514,삼겹살(국산냉장),01,소비자가격,00,2,돼지고기,7,2480,2480,100G,중(2등급)
20220311,제주,3900,동문시장,424,수입,01,소비자가격,00,1,레몬,7,10000,10000,10개,상(1등급)
20220311,제주,3904,C-유통,424,수입,01,소비자가격,00,1,레몬,7,9800,9800,10개,상(1등급)
20220311,제주,3900,동문시장,225,일반,01,소비자가격,00,1,토마토,7,4830,4830,1KG,상(1등급)
20220311,제주,3904,C-유통,225,일반,01,소비자가격,00,1,토마토,7,7420,7420,1KG,상(1등급)
20220311,제주,3900,동문시장,242,일반고추,01,소비자가격,00,1,풋고추,7,930,1000,100G,상(1등급)
20220311,제주,3904,C-유통,242,일반고추,01,소비자가격,00,1,풋고추,7,2320,2320,100G,상(1등급)
20220311,제주,3900,동문시장,215,일반,01,소비자가격,00,1,얼갈이배추,7,2160,2160,1KG(단),상(1등급)
20220311,제주,3904,C-유통,215,일반,01,소비자가격,00,1,얼갈이배추,7,2900,2900,1KG(단),상(1등급)
20220311,제주,3900,동문시장,221,일반,01,소비자가격,00,1,수박,7,24300,24300,1개,상(1등급)
20220311,제주,3904,C-유통,221,일반,01,소비자가격,00,1,수박,7,19900,19900,1개,상(1등급)
20220311,제주,3900,동문시장,426,수입,01,소비자가격,00,2,건포도,7,640,640,100G,중(2등급)
20220311,제주,3904,C-유통,426,수입,01,소비자가격,00,2,건포도,7,1260,1260,100G,중(2등급)
20220311,제주,3904,C-유통,427,수입,01,소비자가격,00,2,건블루베리,7,3090,3090,100G,중(2등급)
20220311,제주,3900,동문시장,256,일반,01,소비자가격,00,1,파프리카,7,2000,2000,200G,상(1등급)
20220311,제주,3904,C-유통,256,일반,01,소비자가격,00,1,파프리카,7,1990,1990,200G,상(1등급)
20220311,제주,3904,C-유통,152,수미,01,소비자가격,01,2,감자,7,600,600,100G,중(2등급)
20220311,제주,3900,동문시장,211,월동,01,소비자가격,06,1,배추,7,6440,6440,1포기,상(1등급)
20220311,제주,3900,동문시장,112,일반찹쌀,01,소비자가격,01,1,찹쌀,7,4160,4160,1KG,상(1등급)
20220311,제주,3904,C-유통,112,일반찹쌀,01,소비자가격,01,1,찹쌀,7,6980,6980,1KG,상(1등급)
20220311,제주,3904,C-유통,428,수입,01,소비자가격,00,1,망고,7,5990,5990,1개,상(1등급)
20220311,제주,3904,C-유통,512,한우등심,01,소비자가격,12,1,쇠고기,7,12280,12280,100G,상(1등급)
20220311,제주,3904,C-유통,211,월동,01,소비자가격,06,1,배추,7,3280,3280,1포기,상(1등급)
20220311,제주,3900,동문시장,226,일반,01,소비자가격,00,1,딸기,7,1400,1400,100G,상(1등급)
20220311,제주,3904,C-유통,226,일반,01,소비자가격,00,1,딸기,7,1090,1090,100G,상(1등급)
20220311,제주,3900,동문시장,242,꽈리고추,01,소비자가격,02,1,풋고추,7,930,930,100G,상(1등급)
20220311,제주,3900,동문시장,223,가시계통,01,소비자가격,01,1,오이,7,15000,15000,10개,상(1등급)
20220311,제주,3904,C-유통,223,가시계통,01,소비자가격,01,1,오이,7,14950,14950,10개,상(1등급)
20220311,제주,3900,동문시장,514,삼겹살(수입냉동),01,소비자가격,01,2,돼지고기,7,1300,1300,100G,중(2등급)
20220311,제주,3904,C-유통,514,삼겹살(수입냉동),01,소비자가격,01,2,돼지고기,7,1200,1200,100G,중(2등급)
20220311,제주,3900,동문시장,514,목살,01,소비자가격,02,2,돼지고기,7,2560,2560,100G,중(2등급)
20220311,제주,3904,C-유통,514,목살,01,소비자가격,02,2,돼지고기,7,2480,2480,100G,중(2등급)
20220311,제주,3904,C-유통,242,꽈리고추,01,소비자가격,02,1,풋고추,7,1520,1520,100G,상(1등급)
20220311,제주,3900,동문시장,312,국산백색,01,소비자가격,01,1,참깨,7,16200,16200,500G,상(1등급)
20220311,제주,3900,동문시장,141,백태(국산),01,소비자가격,01,1,콩,7,4510,4510,500G,상(1등급)
20220311,제주,3900,동문시장,141,백태(국산),01,소비자가격,01,2,콩,7,3630,3630,500G,중(2등급)
20220311,제주,3900,동문시장,515,도계,01,소비자가격,02,2,닭고기,7,5800,5800,1KG,중(2등급)
20220311,제주,3900,동문시장,514,갈비,01,소비자가격,03,2,돼지고기,7,1460,1460,100G,중(2등급)
20220311,제주,3904,C-유통,514,갈비,01,소비자가격,03,2,돼지고기,7,1480,1480,100G,중(2등급)
20220312,제주,3900,동문시장,242,청양고추,01,소비자가격,03,1,풋고추,7,1000,0,100G,상(1등급)
20220312,제주,3904,C-유통,242,청양고추,01,소비자가격,03,1,풋고추,7,1590,0,100G,상(1등급)
20220312,제주,3900,동문시장,112,일반찹쌀,01,소비자가격,01,1,찹쌀,7,4160,0,1KG,상(1등급)
20220312,제주,3904,C-유통,112,일반찹쌀,01,소비자가격,01,1,찹쌀,7,6980,0,1KG,상(1등급)
20220312,제주,3900,동문시장,214,적,01,소비자가격,01,1,상추,7,660,0,100G,상(1등급)
20220312,제주,3904,C-유통,214,적,01,소비자가격,01,1,상추,7,990,0,100G,상(1등급)
20220312,제주,3900,동문시장,232,무세척,01,소비자가격,01,1,당근,7,3160,0,1KG,상(1등급)
20220312,제주,3904,C-유통,232,무세척,01,소비자가격,01,1,당근,7,1980,0,1KG,상(1등급)
20220312,제주,3900,동문시장,426,수입,01,소비자가격,00,2,건포도,7,640,0,100G,중(2등급)
20220312,제주,3904,C-유통,426,수입,01,소비자가격,00,2,건포도,7,1260,0,100G,중(2등급)
20220312,제주,3900,동문시장,111,일반계,01,소비자가격,01,1,쌀,7,60000,0,20KG,상(1등급)
20220312,제주,3904,C-유통,111,일반계,01,소비자가격,01,1,쌀,7,50900,0,20KG,상(1등급)
20220312,제주,3900,동문시장,312,국산백색,01,소비자가격,01,1,참깨,7,16200,0,500G,상(1등급)
20220312,제주,3900,동문시장,312,중국참깨,01,소비자가격,02,2,참깨,7,4230,0,500G,중(2등급)
20220312,제주,3904,C-유통,257,일반,01,소비자가격,00,1,멜론,7,16800,0,1개,상(1등급)
20220312,제주,3900,동문시장,225,일반,01,소비자가격,00,1,토마토,7,4830,0,1KG,상(1등급)
20220312,제주,3904,C-유통,225,일반,01,소비자가격,00,1,토마토,7,7420,0,1KG,상(1등급)
20220312,제주,3904,C-유통,314,국산,01,소비자가격,01,1,땅콩,7,3330,0,100G,상(1등급)
20220312,제주,3900,동문시장,314,수입,01,소비자가격,02,2,땅콩,7,670,0,100G,중(2등급)
20220312,제주,3904,C-유통,419,국산,01,소비자가격,01,1,참다래,7,9820,0,10개,상(1등급)
20220312,제주,3900,동문시장,420,수입산,01,소비자가격,02,1,파인애플,7,6660,0,1개,상(1등급)
20220312,제주,3900,동문시장,318,일반,01,소비자가격,00,2,호두,7,1530,0,100G,중(2등급)
20220312,제주,3904,C-유통,318,일반,01,소비자가격,00,2,호두,7,1660,0,100G,중(2등급)
20220312,제주,3900,동문시장,243,일반,01,소비자가격,00,1,붉은고추,7,1500,0,100G,상(1등급)
20220312,제주,3904,C-유통,243,일반,01,소비자가격,00,1,붉은고추,7,2650,0,100G,상(1등급)
20220312,제주,3900,동문시장,247,국산,01,소비자가격,00,1,생강,7,7660,0,1KG,상(1등급)
20220312,제주,3900,동문시장,255,청피망,01,소비자가격,00,1,피망,7,1000,0,100G,상(1등급)
20220312,제주,3904,C-유통,255,청피망,01,소비자가격,00,1,피망,7,1790,0,100G,상(1등급)
20220312,제주,3900,동문시장,141,백태(국산),01,소비자가격,01,1,콩,7,4510,0,500G,상(1등급)
20220312,제주,3900,동문시장,141,백태(국산),01,소비자가격,01,2,콩,7,3630,0,500G,중(2등급)
20220312,제주,3900,동문시장,214,청,01,소비자가격,02,1,상추,7,600,0,100G,상(1등급)
20220312,제주,3904,C-유통,214,청,01,소비자가격,02,1,상추,7,500,0,100G,상(1등급)
20220312,제주,3900,동문시장,315,일반,01,소비자가격,00,1,느타리버섯,7,1400,0,100G,상(1등급)
20220312,제주,3904,C-유통,315,일반,01,소비자가격,00,1,느타리버섯,7,1490,0,100G,상(1등급)
20220312,제주,3900,동문시장,316,일반,01,소비자가격,00,1,팽이버섯,7,630,0,100G,상(1등급)
20220312,제주,3904,C-유통,316,일반,01,소비자가격,00,1,팽이버섯,7,470,0,100G,상(1등급)
20220312,제주,3904,C-유통,427,수입,01,소비자가격,00,2,건블루베리,7,3090,0,100G,중(2등급)
20220312,제주,3900,동문시장,226,일반,01,소비자가격,00,1,딸기,7,1400,0,100G,상(1등급)
20220312,제주,3904,C-유통,226,일반,01,소비자가격,00,1,딸기,7,1090,0,100G,상(1등급)
20220312,제주,3900,동문시장,317,일반,01,소비자가격,00,1,새송이버섯,7,500,0,100G,상(1등급)
20220312,제주,3904,C-유통,317,일반,01,소비자가격,00,1,새송이버섯,7,580,0,100G,상(1등급)
20220312,제주,3904,C-유통,420,수입산,01,소비자가격,02,2,파인애플,7,5980,0,1개,중(2등급)
20220312,제주,3904,C-유통,223,취청,01,소비자가격,03,1,오이,7,12450,0,10개,상(1등급)
20220312,제주,3900,동문시장,212,일반,01,소비자가격,00,1,양배추,7,2660,0,1포기,상(1등급)
20220312,제주,3900,동문시장,215,일반,01,소비자가격,00,1,얼갈이배추,7,2160,0,1KG(단),상(1등급)
20220312,제주,3904,C-유통,215,일반,01,소비자가격,00,1,얼갈이배추,7,2900,0,1KG(단),상(1등급)
20220312,제주,3900,동문시장,319,일반,01,소비자가격,00,2,아몬드,7,1400,0,100G,중(2등급)
